pressure,wind,class,radius_major_gale_axis,radius_minor_gale_axis,direc_major_gale_axis,image
1000,35,3,80,80,symmetric,image/HMW817122000.201726.jpg
1000,35,3,80,80,symmetric,image/HMW817122006.201726.jpg
996,40,3,120,80,N,image/HMW817122012.201726.jpg
996,40,3,120,80,N,image/HMW817122018.201726.jpg
1000,35,3,80,80,symmetric,image/HMW817122100.201726.jpg
1000,35,3,60,60,symmetric,image/HMW817122106.201726.jpg
998,35,3,90,90,symmetric,image/HMW817122018.201727.jpg
996,40,3,150,90,N,image/HMW817122100.201727.jpg
994,45,3,150,90,N,image/HMW817122106.201727.jpg
992,45,3,150,90,N,image/HMW817122112.201727.jpg
990,50,4,150,90,N,image/HMW817122118.201727.jpg
992,45,3,150,90,N,image/HMW817122200.201727.jpg
994,40,3,150,90,N,image/HMW817122206.201727.jpg
992,45,3,180,90,NW,image/HMW817122212.201727.jpg
990,50,4,180,90,NW,image/HMW817122218.201727.jpg
985,55,4,180,90,NW,image/HMW817122300.201727.jpg
980,60,4,180,90,NW,image/HMW817122306.201727.jpg
975,65,5,180,90,NW,image/HMW817122312.201727.jpg
975,65,5,180,90,NW,image/HMW817122318.201727.jpg
970,70,5,180,90,NW,image/HMW817122400.201727.jpg
970,70,5,210,90,NW,image/HMW817122406.201727.jpg
975,65,5,240,90,NW,image/HMW817122412.201727.jpg
980,55,4,270,90,NW,image/HMW817122418.201727.jpg
992,45,3,270,90,NW,image/HMW817122500.201727.jpg
996,40,3,270,90,NW,image/HMW817122506.201727.jpg
1002,35,3,30,30,symmetric,image/HMW818010300.201801.jpg
1002,35,3,30,30,symmetric,image/HMW818010306.201801.jpg
1002,35,3,30,30,symmetric,image/HMW818010312.201801.jpg
1002,35,3,30,30,symmetric,image/HMW818010318.201801.jpg
1000,35,3,120,60,NW,image/HMW818021106.201802.jpg
1000,35,3,120,60,NW,image/HMW818021112.201802.jpg
1000,35,3,120,60,NW,image/HMW818021118.201802.jpg
1000,35,3,180,90,NW,image/HMW818021200.201802.jpg
1000,35,3,240,90,NW,image/HMW818021206.201802.jpg
1000,35,3,240,90,NW,image/HMW818021212.201802.jpg
1000,35,3,210,90,NW,image/HMW818021218.201802.jpg
1002,35,3,210,90,N,image/HMW818021300.201802.jpg
1000,35,3,90,60,N,image/HMW818032506.201803.jpg
1000,35,3,90,60,N,image/HMW818032512.201803.jpg
1000,35,3,90,60,N,image/HMW818032518.201803.jpg
1000,35,3,90,60,N,image/HMW818032600.201803.jpg
1000,35,3,90,60,N,image/HMW818032606.201803.jpg
1000,35,3,90,60,N,image/HMW818032612.201803.jpg
1000,35,3,120,90,N,image/HMW818032618.201803.jpg
1000,35,3,120,90,N,image/HMW818032700.201803.jpg
1000,35,3,120,90,N,image/HMW818032706.201803.jpg
1000,35,3,150,90,N,image/HMW818032712.201803.jpg
998,40,3,150,90,N,image/HMW818032718.201803.jpg
994,45,3,150,90,N,image/HMW818032800.201803.jpg
990,50,4,180,90,N,image/HMW818032806.201803.jpg
990,50,4,180,90,N,image/HMW818032812.201803.jpg
985,55,4,180,90,N,image/HMW818032818.201803.jpg
975,65,5,150,90,N,image/HMW818032900.201803.jpg
965,70,5,150,90,N,image/HMW818032906.201803.jpg
955,80,5,150,90,N,image/HMW818032912.201803.jpg
945,85,5,150,90,N,image/HMW818032918.201803.jpg
935,95,5,150,90,N,image/HMW818033000.201803.jpg
915,105,5,150,90,N,image/HMW818033006.201803.jpg
915,105,5,150,90,N,image/HMW818033012.201803.jpg
925,100,5,150,90,NE,image/HMW818033018.201803.jpg
955,80,5,150,90,NE,image/HMW818033100.201803.jpg
965,70,5,180,90,NE,image/HMW818033106.201803.jpg
975,65,5,210,90,NE,image/HMW818033112.201803.jpg
992,35,3,210,90,NE,image/HMW818033118.201803.jpg
1000,35,3,60,60,symmetric,image/HMW818060500.201804.jpg
1000,35,3,60,60,symmetric,image/HMW818060506.201804.jpg
1000,35,3,60,60,symmetric,image/HMW818060512.201804.jpg
1000,35,3,60,60,symmetric,image/HMW818060518.201804.jpg
1000,35,3,60,60,symmetric,image/HMW818060600.201804.jpg
998,35,3,60,60,symmetric,image/HMW818060606.201804.jpg
998,35,3,60,60,symmetric,image/HMW818060612.201804.jpg
998,35,3,60,60,symmetric,image/HMW818060618.201804.jpg
998,35,3,60,60,symmetric,image/HMW818060700.201804.jpg
998,40,3,60,60,symmetric,image/HMW818060706.201804.jpg
998,40,3,120,120,symmetric,image/HMW818060712.201804.jpg
998,40,3,120,120,symmetric,image/HMW818060718.201804.jpg
998,40,3,120,120,symmetric,image/HMW818060800.201804.jpg
998,35,3,60,60,symmetric,image/HMW818060806.201804.jpg
996,35,3,400,180,SE,image/HMW818060718.201805.jpg
996,35,3,400,180,SE,image/HMW818060800.201805.jpg
996,35,3,400,180,SE,image/HMW818060806.201805.jpg
996,35,3,400,180,SE,image/HMW818060812.201805.jpg
992,40,3,400,180,SE,image/HMW818060818.201805.jpg
990,45,3,400,160,SE,image/HMW818060900.201805.jpg
985,50,4,400,160,SE,image/HMW818060906.201805.jpg
985,50,4,400,160,SE,image/HMW818060912.201805.jpg
985,50,4,400,160,SE,image/HMW818060915.201805.jpg
975,55,4,400,160,SE,image/HMW818060918.201805.jpg
975,55,4,400,160,SE,image/HMW818060921.201805.jpg
970,60,4,400,160,SE,image/HMW818061000.201805.jpg
970,60,4,400,160,SE,image/HMW818061003.201805.jpg
970,60,4,400,160,SE,image/HMW818061006.201805.jpg
970,60,4,400,160,SE,image/HMW818061009.201805.jpg
975,55,4,400,160,SE,image/HMW818061012.201805.jpg
980,55,4,400,160,SE,image/HMW818061018.201805.jpg
980,50,4,400,160,SE,image/HMW818061100.201805.jpg
980,50,4,400,200,SE,image/HMW818061106.201805.jpg
980,50,4,400,200,SE,image/HMW818061112.201805.jpg
994,35,3,150,120,SE,image/HMW818061500.201806.jpg
994,35,3,150,120,SE,image/HMW818061506.201806.jpg
994,35,3,150,120,SE,image/HMW818061512.201806.jpg
994,40,3,210,120,SE,image/HMW818061518.201806.jpg
992,40,3,210,120,SE,image/HMW818061600.201806.jpg
990,45,3,210,120,E,image/HMW818061606.201806.jpg
992,40,3,210,120,E,image/HMW818061612.201806.jpg
992,40,3,210,120,E,image/HMW818061618.201806.jpg
998,35,3,200,200,symmetric,image/HMW818062900.201807.jpg
998,35,3,200,200,symmetric,image/HMW818062906.201807.jpg
996,40,3,210,150,E,image/HMW818062912.201807.jpg
996,40,3,210,150,E,image/HMW818062918.201807.jpg
992,45,3,210,150,E,image/HMW818063000.201807.jpg
992,45,3,210,150,E,image/HMW818063006.201807.jpg
992,45,3,210,150,E,image/HMW818063012.201807.jpg
992,45,3,210,150,E,image/HMW818063018.201807.jpg
985,50,4,210,150,E,image/HMW818070100.201807.jpg
985,50,4,210,150,E,image/HMW818070103.201807.jpg
980,55,4,210,150,E,image/HMW818070106.201807.jpg
980,55,4,210,150,E,image/HMW818070109.201807.jpg
980,55,4,270,150,E,image/HMW818070112.201807.jpg
980,55,4,270,150,E,image/HMW818070115.201807.jpg
970,60,4,270,150,E,image/HMW818070118.201807.jpg
970,60,4,270,150,SE,image/HMW818070121.201807.jpg
965,65,5,270,150,SE,image/HMW818070200.201807.jpg
965,65,5,270,150,SE,image/HMW818070203.201807.jpg
965,65,5,270,150,SE,image/HMW818070206.201807.jpg
965,65,5,270,150,SE,image/HMW818070209.201807.jpg
965,65,5,270,150,SE,image/HMW818070212.201807.jpg
965,65,5,240,120,E,image/HMW818070215.201807.jpg
960,65,5,240,120,E,image/HMW818070218.201807.jpg
960,65,5,240,120,E,image/HMW818070221.201807.jpg
965,60,4,240,120,E,image/HMW818070300.201807.jpg
965,60,4,240,120,E,image/HMW818070303.201807.jpg
965,60,4,240,120,E,image/HMW818070306.201807.jpg
970,60,4,240,120,E,image/HMW818070309.201807.jpg
975,55,4,240,120,E,image/HMW818070312.201807.jpg
975,55,4,240,120,E,image/HMW818070315.201807.jpg
980,50,4,240,120,E,image/HMW818070318.201807.jpg
985,45,3,300,120,SE,image/HMW818070400.201807.jpg
1000,35,3,120,90,NE,image/HMW818070412.201808.jpg
992,45,3,120,90,NE,image/HMW818070418.201808.jpg
990,50,4,180,120,NE,image/HMW818070500.201808.jpg
985,55,4,180,120,NE,image/HMW818070506.201808.jpg
970,70,5,180,120,NE,image/HMW818070512.201808.jpg
955,80,5,180,120,NE,image/HMW818070518.201808.jpg
950,85,5,180,120,NE,image/HMW818070600.201808.jpg
935,95,5,240,180,NE,image/HMW818070606.201808.jpg
925,100,5,240,180,NE,image/HMW818070612.201808.jpg
925,100,5,240,180,NE,image/HMW818070618.201808.jpg
935,95,5,240,180,NE,image/HMW818070700.201808.jpg
935,95,5,240,180,NE,image/HMW818070706.201808.jpg
935,95,5,240,180,NE,image/HMW818070712.201808.jpg
935,95,5,240,180,NE,image/HMW818070718.201808.jpg
935,95,5,240,180,NE,image/HMW818070800.201808.jpg
925,100,5,240,180,NE,image/HMW818070806.201808.jpg
925,100,5,300,240,NE,image/HMW818070812.201808.jpg
925,100,5,300,240,NE,image/HMW818070818.201808.jpg
915,105,5,300,240,NE,image/HMW818070900.201808.jpg
915,105,5,300,240,NE,image/HMW818070906.201808.jpg
915,105,5,300,240,NE,image/HMW818070912.201808.jpg
925,100,5,300,240,NE,image/HMW818070915.201808.jpg
935,95,5,270,210,NE,image/HMW818070918.201808.jpg
935,95,5,270,210,NE,image/HMW818070921.201808.jpg
940,90,5,270,210,NE,image/HMW818071000.201808.jpg
940,90,5,270,210,NE,image/HMW818071003.201808.jpg
940,90,5,270,210,NE,image/HMW818071006.201808.jpg
940,90,5,270,210,NE,image/HMW818071009.201808.jpg
950,85,5,270,210,NE,image/HMW818071012.201808.jpg
950,85,5,270,210,E,image/HMW818071015.201808.jpg
950,85,5,270,180,E,image/HMW818071018.201808.jpg
950,85,5,270,180,E,image/HMW818071021.201808.jpg
950,85,5,210,150,E,image/HMW818071100.201808.jpg
975,65,5,150,150,symmetric,image/HMW818071106.201808.jpg
992,45,3,150,150,symmetric,image/HMW818071112.201808.jpg
996,35,3,210,120,N,image/HMW818071700.201809.jpg
996,35,3,210,120,N,image/HMW818071706.201809.jpg
994,40,3,210,120,N,image/HMW818071712.201809.jpg
994,40,3,210,120,N,image/HMW818071718.201809.jpg
996,35,3,210,120,N,image/HMW818071800.201809.jpg
994,40,3,210,120,N,image/HMW818071806.201809.jpg
994,40,3,210,120,N,image/HMW818071812.201809.jpg
994,35,3,150,90,N,image/HMW818071818.201809.jpg
996,35,3,240,150,S,image/HMW818071812.201810.jpg
996,35,3,240,150,S,image/HMW818071818.201810.jpg
994,40,3,240,150,S,image/HMW818071900.201810.jpg
994,40,3,240,150,S,image/HMW818071906.201810.jpg
990,45,3,240,150,SE,image/HMW818071912.201810.jpg
985,50,4,270,180,E,image/HMW818071918.201810.jpg
985,50,4,270,180,E,image/HMW818072000.201810.jpg
985,50,4,270,180,E,image/HMW818072006.201810.jpg
985,50,4,270,180,E,image/HMW818072009.201810.jpg
985,50,4,270,180,NE,image/HMW818072012.201810.jpg
985,50,4,270,180,NE,image/HMW818072015.201810.jpg
985,50,4,270,180,NE,image/HMW818072018.201810.jpg
985,50,4,270,180,NE,image/HMW818072021.201810.jpg
985,50,4,270,180,NE,image/HMW818072023.201810.jpg
985,50,4,270,180,NE,image/HMW818072100.201810.jpg
985,50,4,270,180,NE,image/HMW818072103.201810.jpg
985,50,4,270,180,NE,image/HMW818072106.201810.jpg
985,50,4,270,180,NE,image/HMW818072112.201810.jpg
985,50,4,270,180,NE,image/HMW818072118.201810.jpg
985,45,3,240,100,E,image/HMW818072200.201810.jpg
985,45,3,180,90,E,image/HMW818072206.201810.jpg
985,40,3,170,60,NE,image/HMW818072212.201810.jpg
990,35,3,160,50,NE,image/HMW818072218.201810.jpg
992,35,3,150,40,E,image/HMW818072300.201810.jpg
992,35,3,130,30,E,image/HMW818072306.201810.jpg
998,35,3,210,90,E,image/HMW818072312.201811.jpg
996,40,3,240,120,NE,image/HMW818072318.201811.jpg
992,45,3,240,120,NE,image/HMW818072400.201811.jpg
992,45,3,270,120,NE,image/HMW818072406.201811.jpg
992,45,3,270,120,NE,image/HMW818072412.201811.jpg
992,45,3,270,120,NE,image/HMW818072418.201811.jpg
990,50,4,270,120,NE,image/HMW818072500.201811.jpg
990,50,4,270,120,NE,image/HMW818072506.201811.jpg
990,50,4,270,120,E,image/HMW818072512.201811.jpg
992,45,3,270,120,E,image/HMW818072518.201811.jpg
996,40,3,270,120,E,image/HMW818072600.201811.jpg
996,40,3,300,120,E,image/HMW818072606.201811.jpg
1002,35,3,300,120,E,image/HMW818072612.201811.jpg
1002,35,3,300,120,E,image/HMW818072618.201811.jpg
998,35,3,60,60,symmetric,image/HMW818072412.201812.jpg
998,35,3,60,60,symmetric,image/HMW818072418.201812.jpg
998,35,3,60,60,symmetric,image/HMW818072500.201812.jpg
994,40,3,60,60,symmetric,image/HMW818072506.201812.jpg
990,50,4,60,60,symmetric,image/HMW818072512.201812.jpg
985,55,4,80,80,symmetric,image/HMW818072518.201812.jpg
985,55,4,80,80,symmetric,image/HMW818072600.201812.jpg
985,55,4,80,80,symmetric,image/HMW818072606.201812.jpg
980,60,4,100,100,symmetric,image/HMW818072612.201812.jpg
965,70,5,150,150,symmetric,image/HMW818072618.201812.jpg
960,75,5,270,150,SE,image/HMW818072700.201812.jpg
960,75,5,270,150,SE,image/HMW818072703.201812.jpg
960,75,5,270,150,SE,image/HMW818072706.201812.jpg
960,75,5,270,150,SE,image/HMW818072709.201812.jpg
960,75,5,270,150,SE,image/HMW818072712.201812.jpg
960,75,5,270,150,SE,image/HMW818072715.201812.jpg
960,75,5,210,120,E,image/HMW818072718.201812.jpg
960,75,5,210,120,E,image/HMW818072721.201812.jpg
960,75,5,210,120,NE,image/HMW818072800.201812.jpg
960,75,5,210,120,NE,image/HMW818072803.201812.jpg
965,70,5,210,120,NE,image/HMW818072806.201812.jpg
965,70,5,210,120,NE,image/HMW818072809.201812.jpg
965,70,5,210,120,NE,image/HMW818072812.201812.jpg
970,65,5,210,120,NE,image/HMW818072815.201812.jpg
970,65,5,210,120,NE,image/HMW818072816.201812.jpg
975,60,4,180,120,NE,image/HMW818072818.201812.jpg
980,55,4,180,120,NE,image/HMW818072821.201812.jpg
990,45,3,180,120,N,image/HMW818072900.201812.jpg
990,45,3,180,120,N,image/HMW818072903.201812.jpg
992,45,3,180,120,NW,image/HMW818072906.201812.jpg
992,40,3,180,120,NW,image/HMW818072908.201812.jpg
992,40,3,180,120,NW,image/HMW818072909.201812.jpg
994,35,3,120,120,symmetric,image/HMW818072912.201812.jpg
994,35,3,120,120,symmetric,image/HMW818072914.201812.jpg
994,35,3,120,120,symmetric,image/HMW818072918.201812.jpg
994,35,3,120,120,symmetric,image/HMW818073000.201812.jpg
994,35,3,60,60,symmetric,image/HMW818073006.201812.jpg
992,35,3,90,60,E,image/HMW818073100.201812.jpg
990,35,3,60,60,symmetric,image/HMW818073106.201812.jpg
985,40,3,60,60,symmetric,image/HMW818073112.201812.jpg
985,40,3,60,60,symmetric,image/HMW818073118.201812.jpg
990,35,3,60,60,symmetric,image/HMW818080100.201812.jpg
990,35,3,60,60,symmetric,image/HMW818080106.201812.jpg
990,35,3,60,60,symmetric,image/HMW818080112.201812.jpg
990,35,3,90,60,E,image/HMW818080118.201812.jpg
990,35,3,90,60,E,image/HMW818080200.201812.jpg
990,35,3,90,60,E,image/HMW818080206.201812.jpg
990,35,3,60,60,symmetric,image/HMW818080212.201812.jpg
990,35,3,60,60,symmetric,image/HMW818080218.201812.jpg
998,35,3,150,90,SW,image/HMW818080300.201813.jpg
996,40,3,150,90,S,image/HMW818080306.201813.jpg
990,50,4,240,150,S,image/HMW818080312.201813.jpg
990,50,4,240,150,S,image/HMW818080318.201813.jpg
985,55,4,300,150,S,image/HMW818080400.201813.jpg
975,65,5,300,150,S,image/HMW818080406.201813.jpg
975,65,5,300,150,SE,image/HMW818080412.201813.jpg
970,70,5,300,150,SE,image/HMW818080418.201813.jpg
970,70,5,300,150,SE,image/HMW818080500.201813.jpg
970,70,5,300,150,SE,image/HMW818080506.201813.jpg
970,70,5,300,150,SE,image/HMW818080512.201813.jpg
970,70,5,300,210,S,image/HMW818080518.201813.jpg
970,70,5,300,210,S,image/HMW818080600.201813.jpg
970,70,5,300,210,SE,image/HMW818080606.201813.jpg
970,70,5,300,210,E,image/HMW818080612.201813.jpg
970,70,5,300,210,E,image/HMW818080618.201813.jpg
970,70,5,300,210,E,image/HMW818080700.201813.jpg
970,70,5,300,210,E,image/HMW818080706.201813.jpg
970,70,5,300,210,E,image/HMW818080712.201813.jpg
970,70,5,300,210,E,image/HMW818080718.201813.jpg
970,70,5,300,210,E,image/HMW818080800.201813.jpg
975,65,5,300,180,E,image/HMW818080803.201813.jpg
975,65,5,300,150,E,image/HMW818080806.201813.jpg
975,65,5,300,150,E,image/HMW818080809.201813.jpg
975,65,5,300,150,E,image/HMW818080812.201813.jpg
975,65,5,300,150,E,image/HMW818080815.201813.jpg
975,65,5,300,150,E,image/HMW818080818.201813.jpg
975,65,5,300,150,E,image/HMW818080821.201813.jpg
980,60,4,240,150,E,image/HMW818080900.201813.jpg
980,60,4,240,150,E,image/HMW818080903.201813.jpg
980,60,4,240,150,E,image/HMW818080906.201813.jpg
980,55,4,240,150,SE,image/HMW818080909.201813.jpg
985,50,4,240,150,SE,image/HMW818080912.201813.jpg
990,45,3,240,150,SE,image/HMW818080918.201813.jpg
992,45,3,240,150,SE,image/HMW818081000.201813.jpg
994,35,3,270,120,S,image/HMW818080800.201814.jpg
994,35,3,270,120,S,image/HMW818080806.201814.jpg
994,35,3,270,120,S,image/HMW818080812.201814.jpg
994,35,3,270,120,S,image/HMW818080818.201814.jpg
994,35,3,270,120,SE,image/HMW818080900.201814.jpg
994,35,3,240,150,SE,image/HMW818080906.201814.jpg
994,35,3,240,150,SE,image/HMW818080912.201814.jpg
994,35,3,240,150,SE,image/HMW818080918.201814.jpg
994,35,3,240,150,E,image/HMW818081000.201814.jpg
994,35,3,240,150,E,image/HMW818081006.201814.jpg
994,35,3,240,150,E,image/HMW818081012.201814.jpg
994,35,3,240,150,E,image/HMW818081018.201814.jpg
994,35,3,240,150,E,image/HMW818081100.201814.jpg
992,35,3,240,150,E,image/HMW818081106.201814.jpg
990,40,3,270,150,NE,image/HMW818081112.201814.jpg
990,40,3,270,150,NE,image/HMW818081118.201814.jpg
990,40,3,270,150,NE,image/HMW818081200.201814.jpg
990,40,3,270,150,NE,image/HMW818081206.201814.jpg
990,40,3,270,120,NE,image/HMW818081212.201814.jpg
990,35,3,270,90,NE,image/HMW818081218.201814.jpg
1000,35,3,120,60,E,image/HMW818081112.201815.jpg
998,40,3,120,60,E,image/HMW818081118.201815.jpg
998,40,3,150,90,NE,image/HMW818081200.201815.jpg
998,40,3,150,90,NE,image/HMW818081206.201815.jpg
998,40,3,150,90,NE,image/HMW818081212.201815.jpg
996,45,3,150,90,NE,image/HMW818081218.201815.jpg
996,45,3,150,90,NE,image/HMW818081300.201815.jpg
994,50,4,150,90,NE,image/HMW818081306.201815.jpg
994,50,4,150,90,E,image/HMW818081312.201815.jpg
994,50,4,150,90,E,image/HMW818081318.201815.jpg
994,50,4,150,90,E,image/HMW818081400.201815.jpg
994,50,4,150,90,E,image/HMW818081406.201815.jpg
994,50,4,150,90,E,image/HMW818081409.201815.jpg
994,50,4,150,70,E,image/HMW818081412.201815.jpg
996,45,3,150,50,E,image/HMW818081415.201815.jpg
998,40,3,90,30,E,image/HMW818081417.201815.jpg
1000,40,3,90,30,E,image/HMW818081418.201815.jpg
1002,35,3,90,30,E,image/HMW818081421.201815.jpg
990,35,3,120,60,S,image/HMW818081300.201816.jpg
990,35,3,120,60,S,image/HMW818081306.201816.jpg
990,35,3,120,60,S,image/HMW818081312.201816.jpg
990,35,3,120,60,S,image/HMW818081318.201816.jpg
990,35,3,120,60,S,image/HMW818081400.201816.jpg
990,35,3,120,60,S,image/HMW818081406.201816.jpg
990,35,3,120,60,S,image/HMW818081412.201816.jpg
990,35,3,120,60,S,image/HMW818081418.201816.jpg
990,35,3,120,60,S,image/HMW818081500.201816.jpg
990,40,3,120,60,S,image/HMW818081506.201816.jpg
990,40,3,120,60,S,image/HMW818081512.201816.jpg
990,40,3,120,60,S,image/HMW818081518.201816.jpg
990,40,3,120,60,S,image/HMW818081600.201816.jpg
985,45,3,120,60,S,image/HMW818081606.201816.jpg
985,45,3,120,60,S,image/HMW818081612.201816.jpg
990,40,3,90,60,S,image/HMW818081618.201816.jpg
992,35,3,60,60,symmetric,image/HMW818081700.201816.jpg
998,40,7,90,60,N,image/HMW818081312.201817.jpg
998,40,3,90,60,N,image/HMW818081318.201817.jpg
998,40,3,90,60,N,image/HMW818081400.201817.jpg
1000,35,3,90,60,N,image/HMW818081406.201817.jpg
1004,35,3,90,60,N,image/HMW818081412.201817.jpg
1004,35,3,120,60,N,image/HMW818081418.201817.jpg
1004,35,3,120,60,N,image/HMW818081500.201817.jpg
1004,35,3,120,60,N,image/HMW818081506.201817.jpg
994,35,3,180,90,SE,image/HMW818081506.201818.jpg
992,35,3,180,90,SE,image/HMW818081512.201818.jpg
990,40,3,180,90,SE,image/HMW818081518.201818.jpg
990,40,3,210,90,SE,image/HMW818081600.201818.jpg
990,40,3,210,90,E,image/HMW818081606.201818.jpg
985,45,3,240,90,E,image/HMW818081612.201818.jpg
985,45,3,240,90,NE,image/HMW818081618.201818.jpg
985,45,3,240,90,NE,image/HMW818081700.201818.jpg
985,40,3,240,90,NE,image/HMW818081706.201818.jpg
990,35,3,240,90,NE,image/HMW818081712.201818.jpg
990,35,3,240,90,NE,image/HMW818081718.201818.jpg
998,35,3,150,90,E,image/HMW818081600.201819.jpg
998,35,3,150,90,E,image/HMW818081606.201819.jpg
994,40,3,180,120,E,image/HMW818081612.201819.jpg
990,45,3,180,120,E,image/HMW818081618.201819.jpg
985,50,4,150,150,symmetric,image/HMW818081700.201819.jpg
980,55,4,150,150,symmetric,image/HMW818081706.201819.jpg
970,65,5,150,150,symmetric,image/HMW818081712.201819.jpg
965,70,5,150,150,symmetric,image/HMW818081718.201819.jpg
960,75,5,150,150,symmetric,image/HMW818081800.201819.jpg
955,80,5,180,150,NE,image/HMW818081806.201819.jpg
955,80,5,180,150,NE,image/HMW818081812.201819.jpg
955,80,5,180,150,NE,image/HMW818081818.201819.jpg
955,80,5,180,150,NE,image/HMW818081900.201819.jpg
955,80,5,180,150,NE,image/HMW818081906.201819.jpg
960,75,5,180,150,NE,image/HMW818081912.201819.jpg
965,70,5,210,180,NE,image/HMW818081918.201819.jpg
960,75,5,210,180,NE,image/HMW818082000.201819.jpg
955,80,5,210,180,NE,image/HMW818082006.201819.jpg
955,80,5,210,180,NE,image/HMW818082012.201819.jpg
955,80,5,210,180,NE,image/HMW818082015.201819.jpg
950,85,5,210,150,NE,image/HMW818082018.201819.jpg
950,85,5,210,150,NE,image/HMW818082021.201819.jpg
950,85,5,210,150,NE,image/HMW818082100.201819.jpg
950,85,5,210,150,NE,image/HMW818082103.201819.jpg
950,85,5,210,150,NE,image/HMW818082106.201819.jpg
950,85,5,210,150,NE,image/HMW818082109.201819.jpg
950,85,5,210,150,NE,image/HMW818082112.201819.jpg
950,85,5,180,150,NE,image/HMW818082115.201819.jpg
950,85,5,180,150,NE,image/HMW818082118.201819.jpg
950,85,5,180,150,NE,image/HMW818082121.201819.jpg
